"Slide_number","scl_gloms_hc1_feat1","scl_gloms_hc1_feat2","scl_gloms_hc1_feat3","scl_gloms_hc1_feat4","scl_gloms_hc1_feat5","scl_gloms_hc1_feat6","scl_gloms_hc1_feat7","scl_gloms_hc1_feat8","scl_gloms_hc1_feat9","scl_gloms_hc1_feat10","scl_gloms_hc1_feat11","scl_gloms_hc1_feat12","scl_gloms_hc1_feat13","scl_gloms_hc1_feat14","scl_gloms_hc1_feat15","scl_gloms_hc1_feat16","scl_gloms_hc1_feat17","scl_gloms_hc1_feat18","scl_gloms_hc1_feat19","scl_gloms_hc1_feat20","scl_gloms_hc1_feat21","scl_gloms_hc1_feat22","scl_gloms_hc1_feat23","scl_gloms_hc1_feat24","scl_gloms_hc1_feat25","scl_gloms_hc1_feat26","scl_gloms_hc1_feat27","scl_gloms_hc1_feat46","scl_gloms_hc1_feat47","scl_gloms_hc1_feat48","scl_gloms_hc1_feat49","scl_gloms_hc1_feat50","scl_gloms_hc1_feat51","scl_gloms_hc1_feat52","scl_gloms_hc1_feat53","scl_gloms_hc1_feat54","scl_gloms_hc1_feat55","scl_gloms_hc1_feat56","scl_gloms_hc1_feat57","scl_gloms_hc1_feat58","scl_gloms_hc1_feat59","scl_gloms_hc2_feat1","scl_gloms_hc2_feat2","scl_gloms_hc2_feat3","scl_gloms_hc2_feat4","scl_gloms_hc2_feat5","scl_gloms_hc2_feat6","scl_gloms_hc2_feat7","scl_gloms_hc2_feat8","scl_gloms_hc2_feat9","scl_gloms_hc2_feat10","scl_gloms_hc2_feat11","scl_gloms_hc2_feat12","scl_gloms_hc2_feat13","scl_gloms_hc2_feat14","scl_gloms_hc2_feat15","scl_gloms_hc2_feat16","scl_gloms_hc2_feat17","scl_gloms_hc2_feat18","scl_gloms_hc2_feat19","scl_gloms_hc2_feat20","scl_gloms_hc2_feat21","scl_gloms_hc2_feat22","scl_gloms_hc2_feat23","scl_gloms_hc2_feat24","scl_gloms_hc2_feat25","scl_gloms_hc2_feat26","scl_gloms_hc2_feat27","scl_gloms_hc2_feat46","scl_gloms_hc2_feat47","scl_gloms_hc2_feat48","scl_gloms_hc2_feat49","scl_gloms_hc2_feat50","scl_gloms_hc2_feat51","scl_gloms_hc2_feat52","scl_gloms_hc2_feat53","scl_gloms_hc2_feat54","scl_gloms_hc2_feat55","scl_gloms_hc2_feat56","scl_gloms_hc2_feat57","scl_gloms_hc2_feat58","scl_gloms_hc2_feat59","scl_gloms_hc3_feat1","scl_gloms_hc3_feat2","scl_gloms_hc3_feat3","scl_gloms_hc3_feat4","scl_gloms_hc3_feat5","scl_gloms_hc3_feat6","scl_gloms_hc3_feat7","scl_gloms_hc3_feat8","scl_gloms_hc3_feat9","scl_gloms_hc3_feat10","scl_gloms_hc3_feat11","scl_gloms_hc3_feat12","scl_gloms_hc3_feat13","scl_gloms_hc3_feat14","scl_gloms_hc3_feat15","scl_gloms_hc3_feat16","scl_gloms_hc3_feat17","scl_gloms_hc3_feat18","scl_gloms_hc3_feat19","scl_gloms_hc3_feat20","scl_gloms_hc3_feat21","scl_gloms_hc3_feat22","scl_gloms_hc3_feat23","scl_gloms_hc3_feat24","scl_gloms_hc3_feat25","scl_gloms_hc3_feat26","scl_gloms_hc3_feat27","scl_gloms_hc3_feat46","scl_gloms_hc3_feat47","scl_gloms_hc3_feat48","scl_gloms_hc3_feat49","scl_gloms_hc3_feat50","scl_gloms_hc3_feat51","scl_gloms_hc3_feat52","scl_gloms_hc3_feat53","scl_gloms_hc3_feat54","scl_gloms_hc3_feat55","scl_gloms_hc3_feat56","scl_gloms_hc3_feat57","scl_gloms_hc3_feat58","scl_gloms_hc3_feat59","scl_gloms_hc4_feat1","scl_gloms_hc4_feat2","scl_gloms_hc4_feat3","scl_gloms_hc4_feat4","scl_gloms_hc4_feat5","scl_gloms_hc4_feat6","scl_gloms_hc4_feat7","scl_gloms_hc4_feat8","scl_gloms_hc4_feat9","scl_gloms_hc4_feat10","scl_gloms_hc4_feat11","scl_gloms_hc4_feat12","scl_gloms_hc4_feat13","scl_gloms_hc4_feat14","scl_gloms_hc4_feat15","scl_gloms_hc4_feat16","scl_gloms_hc4_feat17","scl_gloms_hc4_feat18","scl_gloms_hc4_feat19","scl_gloms_hc4_feat20","scl_gloms_hc4_feat21","scl_gloms_hc4_feat22","scl_gloms_hc4_feat23","scl_gloms_hc4_feat24","scl_gloms_hc4_feat25","scl_gloms_hc4_feat26","scl_gloms_hc4_feat27","scl_gloms_hc4_feat46","scl_gloms_hc4_feat47","scl_gloms_hc4_feat48","scl_gloms_hc4_feat49","scl_gloms_hc4_feat50","scl_gloms_hc4_feat51","scl_gloms_hc4_feat52","scl_gloms_hc4_feat53","scl_gloms_hc4_feat54","scl_gloms_hc4_feat55","scl_gloms_hc4_feat56","scl_gloms_hc4_feat57","scl_gloms_hc4_feat58","scl_gloms_hc4_feat59"
"H18-17466 - 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H18-17995 - 1",0.139140733729383,1.2167176964271,14796.50390625,1.14415538548432e-05,0.000100050795167481,1.21671772003174,3.76144891012018e-05,0.00032892031905271,4,3.93501391736097,4.63772456748939,418457.25,4.36114084704693e-05,5.13994879646971e-05,4.63772439956665,0.000257309369475372,0.00030325940627459,27.36279296875,0.0801105050509206,2.155645578979,8519.111328125,2.02708770655242e-05,0.000545456884843618,2.15564560890198,7.8932113634547e-05,0.00212393695043649,8.393798828125,434,2.39161874029775,1.0043037652438,28.0207373271889,106342,1232.88138444213,1.16933142818792,398.785835155384,341.037472817583,106272.5,169.035499230191,106272.5,90093,0.847754593144981,0.144983280629346,1.3544717374233,13906.361328125,1.41212890676543e-05,0.000131924776809408,1.3544716835022,7.29794455875588e-05,0.000681793073188066,6.99996948242188,2.32236171637979,3.48069391924622,222753.96875,3.6288601782152e-05,5.43883903485893e-05,3.48069381713867,0.00021261923150354,0.000318668044254028,20.393798828125,1.24767287407342,5.52685720512169,119673.0390625,5.76212493728811e-05,0.000255246726832247,5.52685737609863,0.000320883980522385,0.00142143022951857,30.7782287597656,337,2.51797300695782,1.4187182809646,30.4658753709199,95917,1173.24177413534,1.25439255606373,392.432506639661,312.84664815862,95882.5,158,95882.5,51544,0.537574635621724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H18-19213 - 2",0.150260891490866,1.35925035806957,13226.865234375,1.54414639661365e-05,0.000139682489680725,1.35925030708313,7.48721931326991e-05,0.000677289042513511,6.59069967269897,2.89618638953264,3.85285712531548,254939.703125,4.37695352837176e-05,5.82275251686518e-05,3.85285711288452,0.000199835255971957,0.000265845006607135,17.5906982421875,0.386918753053075,2.80875063139122,34058.91015625,3.19081933681531e-05,0.000231630432906568,2.80875062942505,0.000140797023926169,0.00102208467987176,12.393798828125,305,2.48117331670127,1.18782050496689,31.9049180327869,88026,1123.46717087976,1.24853456713717,374.973188855298,300.330642598943,87993.5,144.249783362056,87993.5,63865,0.725792246018172,0.143065609045793,1.31722086763302,11040.9453125,1.70681955876952e-05,0.000157148762381865,1.31722092628479,7.25632972844814e-05,0.000668098294515935,5.59999990463257,3.1759210517791,3.92912041118948,245098.53125,5.09124873947225e-05,6.29868596056479e-05,3.92912030220032,0.000217689860959804,0.000269317046003718,16.7999973297119,0.223309830909698,2.687728148881,17233.712890625,3.48268609451396e-05,0.000419171579316937,2.6877281665802,0.000168289818062942,0.00202551441347309,12.9875984191894,291,2.3887587558648,1.15721873352224,28.8041237113402,77174,1046.07020126009,1.25338642193482,351.454596214959,280.404023902243,77096.5,137.003649586425,77096.5,62213,0.80694973182959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H19-00319 - 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H19-00319 - 2",0.128872736969557,1.21112745556825,1920.84814453125,8.12564508821372e-05,0.000763636444135091,1.21112740039825,0.000214485064803734,0.00201569980510697,3.19689989089966,1.02368241047467,2.23560239239927,15257.986328125,0.000149990095863483,0.000327560788109189,2.23560237884521,0.000657497432878936,0.00143589732411143,9.79999923706055,1.56455834870849,3.59096738335387,23319.7421875,0.000240923677743261,0.00055296695669284,3.59096741676331,0.000764427965657497,0.00175451167664383,11.393798828125,70,2.32457021746962,0.864100663686538,22.6571428571429,14905,529.605122421383,1.87338649833082,195.179621628269,104.185453349949,14875.5,50.9901951359278,14875.5,2538,0.170616113744076,0.143972115853623,1.30201719598298,12470.720703125,1.50315428706642e-05,0.000135938318220303,1.30201721191406,7.15420391703859e-05,0.00064699309781788,6.19689989089966,2.89369700210116,3.90949012875704,250649.140625,4.51343251306294e-05,6.09781184547594e-05,3.90949010848999,0.000249081578173941,0.00033651829145179,21.5751972198486,0.600099240279269,4.02072989586556,51979.99609375,4.64185688892243e-05,0.000311009438321142,4.02073001861572,0.000193702275763013,0.00129782622403438,16.7782974243164,343,2.42882653691093,1.04642565842281,27.9241982507289,86619,1116.38896039296,1.23788080674054,369.846934762383,298.774270308161,86578.5,149.753130184314,86578.5,69122,0.798373730198606,0.151428608036937,1.36924637044586,14149.7919921875,1.46534359671222e-05,0.000132499164277127,1.36924636363983,6.42109543888187e-05,0.000580607702728856,6,3.65786965443805,4.88940371713444,341798.65625,5.23255476128276e-05,6.99425488518559e-05,4.88940382003784,0.000337746348431767,0.000451459020544175,31.5596942901611,0.491143988383168,3.47625182264051,45893.4765625,3.72022413967106e-05,0.00026331251633021,3.47625184059143,0.000136850662053452,0.000968610783487247,12.7875995635986,292,2.37127092592611,1.14420566057018,35.3904109589041,93442,1158.63160108008,1.26022659291905,388.127956717426,307.982674622354,93403,154,93403,75101,0.804053402995621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H19-04533 - 1",0.231523991633625,1.90273067430631,40381.669921875,1.09192195250977e-05,8.98886100942185e-05,1.90273070335388,7.1379728336831e-05,0.000583246286370398,12.4891490936279,5.69466567820684,7.81681837171896,989789.84375,4.49838152080135e-05,6.1742755313578e-05,7.81681823730469,0.000253736341435661,0.000348225792335412,44.0751953125,0.877894341025082,5.83666380981038,152568.4375,3.35971990211346e-05,0.000223377518448241,5.83666372299194,0.000128972668885004,0.000857524114055851,22.3984479904175,275,2.53026165435091,1.36045065705135,76.9109565263832,173813.5,1622.80883733385,1.10741110947466,503.134293658696,454.467600433351,173736,207.785312600161,173736,134934,0.776685457071327,0.194382146681551,1.67936219852033,14953.041015625,2.18308787386425e-05,0.000188607612067477,1.67936217784882,0.000116995554168942,0.00101078167115903,9,2.26869024289577,3.47278357195447,174521.265625,4.51444708618834e-05,6.91046198416293e-05,3.47278356552124,0.000236590969870293,0.000362160165324993,18.1999969482422,0.670529805023659,2.90303780848998,51581.17578125,3.77380571781162e-05,0.000163385737645417,2.90303778648377,0.000161113262461652,0.000697534828237562,12.393798828125,154,2.46335960720723,1.28893917393297,57.8181818181818,76926,1041.84480451567,1.12994557545759,333.023536613839,294.725289294553,76888,144.533733086778,76888,23431,0.304741962334825,0.201698269619568,1.76774713335031,8243.0048828125,4.32550446259318e-05,0.000379100828602313,1.76774716377258,0.000161267976722594,0.0014134033181855,6.59069967269897,0.519583772373862,1.99009837013824,21234.349609375,4.8695760918093e-05,0.000186513435538952,1.99009835720062,0.000229781231931993,0.000880103035294909,9.39069938659668,3.316591679309,5.30810529665165,135542.46875,0.000129884150649653,0.000207875679214803,5.30810546875,0.000640329717714702,0.00102482846694985,26.1689949035644,99,2.8997358306215,1.54104381210733,47.1010101010101,40868,816.16356364854,1.75525394603229,304.535176619866,173.499212070288,40847,85.4224794770089,40847,2454,0.0600778514946018,0.174989011735696,1.57176421419473,16659.12890625,1.65099550501376e-05,0.000148293634373823,1.57176423072815,7.97334027237001e-05,0.000716171306038209,7.59069967269897,4.45099086406655,5.54704517934285,423738.78125,5.82666697919715e-05,7.26148086250226e-05,5.54704523086548,0.000291850867112997,0.000363718999869412,27.7844944000244,0.194750100281247,2.25772093240076,18540.404296875,2.37153070583883e-05,0.000274929487002633,2.25772094726562,0.000119681503640981,0.00138745723674196,11.393798828125,200,2.56167108338699,1.36313018625003,52.995,95201,1162.24682476922,1.22547959516714,385.88465649204,314.884603557523,95161,157.419820861288,95161,45115,0.474091276888641
"H19-05840 - 2",0.176130050497276,1.5814700796696,35755.45703125,7.79026300638446e-06,6.99486988311772e-05,1.58147013187408,4.3287378975252e-05,0.000388676971836437,8.78759765625,4.85146836793001,7.06010213334863,984877.1875,3.47777996016443e-05,5.06104128770199e-05,7.0601019859314,0.000182260622838734,0.000265234876235672,37,2.0252724981035,10.052874682136,411142.46875,4.9520085934034e-05,0.000245803573894188,10.0528745651245,0.00024996374799267,0.00124074870714949,50.744140625,415,2.69369221044282,1.59501211433584,54.4795180722892,203006,1708.44487630317,1.19355379355356,555.916827637102,465.766043088829,202964,236.596703273735,202964,150654,0.742269565046018,0.166637570981676,1.45701885134482,25757.37890625,9.45919144610101e-06,8.26856863332117e-05,1.45701885223389,4.73074404328089e-05,0.000413565537406999,7.29534912109375,6.48426843944275,7.92757811890354,1008690.5625,5.11930547271836e-05,6.26488521719541e-05,7.92757821083069,0.000338934476420298,0.000413999691641554,52.947265625,0.175828071165882,2.59536912781569,27081.2041015625,1.67605794180932e-05,0.000250613074997287,2.59536910057068,7.44960993120724e-05,0.00110349197433648,11.4906768798828,359.5,2.44941840983206,1.28294927605141,49.7352276677094,154411,1517.53318805774,1.33470282113184,515.484628436098,386.072276038503,154324.75,187.937181030438,154324.75,121911,0.785853538044547,0.173630333581499,1.54697780217874,40339.21875,6.65955845775584e-06,5.93343751160151e-05,1.54697781801224,2.96737881378994e-05,0.000264384452732739,6.89224243164062,7.59616865521166,9.60306409109077,1767375.6875,4.1300785857363e-05,5.23374174606005e-05,9.60306406021118,0.00027811365789289,0.000352738354488224,64.650390625,0.522073687956094,4.68290506520852,120412.1015625,2.02428441763172e-05,0.000202181061672293,4.68290495872498,9.59317465985698e-05,0.000953235673067538,22.1891479492188,539.5,2.45552226217388,1.31398085172264,48.5708359240069,232420,1901.46926292081,1.52012518946681,672.736879006122,447.64811460097,232350.5,222.832683686685,232350.5,198996,0.856165909146948,0.177588674576374,1.56561435975827,43912.3515625,6.33159842556523e-06,5.58191080536764e-05,1.56561434268951,3.39458843698184e-05,0.000299265502999323,8.393798828125,5.08335321713107,6.49394112389504,1256960.75,2.62625522993807e-05,3.35501904177428e-05,6.49394130706787,0.000185172474041534,0.000236556283387753,45.78759765625,0.374254578749949,3.60604487735261,92541.9296875,1.4583430134214e-05,0.000140515324369213,3.60604476928711,8.24880497770024e-05,0.000794794843485149,20.3968200683594,527,2.45846230332725,1.20388784743397,53.2220113851992,247270,2110.8002153625,1.87412721408225,781.720001771861,417.111493765201,247163.5,206,247163.5,194593,0.787304759804745
"H19-07811 - 1",0.29616258800028,2.5485906095454,20098.185546875,3.75554899663319e-05,0.000323179135188336,2.54859066009521,0.000176829447997406,0.00152168399695663,12,1.71907556880139,3.78152046191248,116659.90625,5.57236799190814e-05,0.000122577645597041,3.7815203666687,0.000312353001887102,0.000687095604993922,21.1968994140625,3.90465024608765,9.09762325757056,264977.375,0.000134060635869838,0.000312354009180764,9.09762287139893,0.000609696011536107,0.00142055863266028,41.3751907348633,83,2.33866993387966,1.34626549153758,95.0120481927711,67862,989.685424949238,1.16328791007633,318.478667639187,273.774587426332,67817,134.46932735758,67817,12427,0.183243139625758,0.215797048457932,1.89971950715859,32773.9609375,1.25085233594943e-05,0.000110115898255265,1.89971947669983,8.16057970957833e-05,0.000718397798987074,12.393798828125,1.44109559980642,3.01807762383133,218864.953125,1.987224680935e-05,4.16183238909404e-05,3.01807761192322,0.000107943419071895,0.00022606523660505,16.393798828125,3.72984883851087,9.12126533717635,566467.0625,6.00581100871575e-05,0.000146870820098173,9.12126541137695,0.000272451478847186,0.000666274248010394,41.3782958984375,240,2.42895105341097,1.10415621910194,71.8833333333333,151874,1651.97178823775,1.44075473856413,530.818021421331,368.430522706696,151805,182.131820393911,151805,55549,0.365923388557689,0.160414534726488,1.46184821881339,18017.279296875,1.30153784286632e-05,0.000118608378009912,1.46184825897217,6.94186970408062e-05,0.000632608502680099,7.79689979553223,2.93702422607441,3.99290391691682,329877.75,3.55503080373425e-05,4.83308795854338e-05,3.9929039478302,0.000156616542015333,0.00021292122772267,17.5907001495361,0.514342253677093,3.3246649923026,57769.37890625,2.96007289153029e-05,0.000191336617724452,3.32466506958008,0.000142315935946127,0.000919918219248454,15.9844989776611,406,2.28620526160137,0.91202075431932,30.3571428571429,112317,1322.70476093299,1.5206114011129,468.605159225839,308.168910796591,112264,156.272198423136,112264,70372,0.626843868025369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H19-07811 - 2",0.20629025763476,1.83167046360569,28751.404296875,1.35179288942945e-05,0.000119934258351101,1.83167046308517,6.91266976861999e-05,0.000613381021064911,9.592249472936,0.347541612871782,1.89825896825049,46054.0087890625,1.40062055840871e-05,8.32300295126721e-05,1.8982589840889,7.30990465783901e-05,0.000422974565812835,9.89431595802307,5.37293861560182,7.52121560651743,777894.583333333,5.41206626823931e-05,7.76524269026432e-05,7.52121559778849,0.000285949237269031,0.000410523492898723,39.6346276601156,341.833333333333,2.47316545569183,1.2652986047661,47.9508017040238,140570.166666667,1455.94060761869,1.27948339451531,478.952612335033,376.974369014809,140517.916666667,182.061419329693,140517.916666667,8166.83333333333,0.0635102827301166,0.189952765406242,1.70498936140509,34019.5970052083,9.64579855510394e-06,8.66050372253104e-05,1.70498937368393,5.8416200274719e-05,0.000524704679381978,10.2912158171336,1.48111146153906,2.83973491130646,266138.096354167,1.59933825807934e-05,3.1889609939765e-05,2.83973491191864,8.2728199565157e-05,0.000164402332158603,14.7875984509786,2.09980371136256,5.41855108491049,377274.924479167,3.05453860440756e-05,8.47727318277403e-05,5.41855112711589,0.000182563465809999,0.000498623290162065,32.3100792566935,522.666666666667,2.58605979597058,1.33166665392872,39.3889936977805,181231,1617.81052087848,1.18204631158494,523.043427022652,443.750387260901,181180.25,217.82587857404,181180.25,49778.1666666667,0.277620537762062,0.228357436970863,2.03199052011255,10723.138671875,4.40102756136443e-05,0.00039239518485961,2.03199052810669,0.000190527441542264,0.00169894794890361,8.78759956359863,2.36160500544851,3.79319508620135,107914.17578125,8.3282431816584e-05,0.000133428757000561,3.79319500923157,0.000352364841672889,0.000562732803060935,15.9829483032227,1.26386181430373,4.73742404304236,60180.611328125,0.000103668838238005,0.000416902227596811,4.73742413520813,0.000442338117604016,0.00176791183375726,20.2906980514526,78.5,2.39863711735096,0.946366630891137,67.2077247646868,46825.5,906.88791437243,1.80741361646093,328.561520777149,192.93341928014,46805.25,94.1401785086466,46805.25,16276.5,0.359492114299626,0.18663988367177,1.63723177736566,48163.265625,6.35229538662471e-06,5.57282450029562e-05,1.63723176717758,3.95813809508755e-05,0.000347252674352325,10.1984491348267,0.575400222964417,2.10771953569221,149541.32421875,8.15062203813701e-06,3.03646181280207e-05,2.10771954059601,5.03159811998943e-05,0.000188302781828394,12.9937982559204,7.17174749796497,11.7336851964992,1857062.5,4.52876794602234e-05,7.41600867036311e-05,11.7336854934692,0.000211653029603051,0.000347005150274847,54.8813991546631,462.5,2.53091147743669,1.35571522510984,65.775951842542,258813,1947.83679528896,1.15723068617756,621.365978745466,536.848169055869,258755.5,257.302897547656,258755.5,46091.5,0.176994951542852
"H19-09323 - 1",0.190406678949065,1.67114222032038,34882.5078125,9.12861859543766e-06,8.00754542430985e-05,1.67114222049713,4.96005066407855e-05,0.000435745119259609,9.09844970703125,0.310630746869594,1.79843313194338,56797.75390625,9.83049037971135e-06,5.69509192379561e-05,1.79843312501907,4.73501436347731e-05,0.000275607723437233,8.69689989089966,7.30876175126604,10.2497369016036,1341546.5625,5.60678646391978e-05,7.87578355415461e-05,10.2497367858887,0.000250791978440476,0.000351884078359302,45.9767456054688,436,2.54233234016735,1.2876524451385,49.8832721598277,183859.5,1660.67027304759,1.46841692969479,587.226134664373,399.841255890975,183792,197.397609343351,183792,20276.5,0.111533139442685,0.220243593267678,1.93148579963811,15411.3251953125,2.76029063957023e-05,0.000242071158307166,1.93148577213287,0.000128619201417669,0.00112796089735556,9,2.00838369430074,3.74969024320286,140534.640625,5.35869079124496e-05,0.000100047767930461,3.74969029426575,0.00026545855917696,0.000495616137566334,18.5751972198486,2.20904885207363,6.30510623164464,154575.984375,9.01064132824321e-05,0.000257183315509255,6.3051061630249,0.000422881358069228,0.00120699543765444,29.5907001495361,123,2.23731636605422,1.04416001743964,64.869918699187,69974,995.661038331599,1.04287364572823,305.213125051849,292.66548857769,69955,143.405020832605,69955,25303,0.361703952540919,0.201700284977282,1.70529934285096,20686.986328125,1.66268476686661e-05,0.000140573685387965,1.70529937744141,9.93301598249749e-05,0.000839798794998673,10.1875991821289,0.295261414782865,1.84460598674392,30282.896484375,1.79851022484548e-05,0.000112359507943489,1.84460604190826,8.19008767150948e-05,0.000511664714535559,8.39999961853027,8.38089271959674,11.6134499763561,859569.5,0.00011323235523877,0.000156906708780031,11.613450050354,0.000615511295472623,0.000852917449132724,63.1286849975586,221,2.59666704791412,1.63209643943634,54.8914027149321,102563,1216.85699782449,1.30332997045422,413.445113961089,317.222133560698,102496.5,158.382448522556,102496.5,9025,0.0880517871341948,0.226280388856816,2.0714937720213,25574.662109375,1.83282357776313e-05,0.000167786640536161,2.07149386405945,0.000106146578994559,0.000971723525929293,11.9968986511231,0.434757896969174,2.10798828962891,49137.20703125,1.8651133032011e-05,9.04327909714262e-05,2.10798835754394,0.000116626837179696,0.0005654825564875,13.1813983917236,6.17414695811435,9.01965252824238,697814.4375,7.98043953092158e-05,0.000116584189006,9.01965236663818,0.000311279188869202,0.000454739762743001,35.181396484375,289,2.31954462250335,1.0625549353115,42.719723183391,113022,1280.89862838483,1.31574932744258,435.715429197784,331.153830072391,112970,167.260276216441,112970,5305,0.0469593697441799
"H19-10049 - 1",0.185450685022459,1.59852391548776,22438.7705078125,1.32218701066124e-05,0.000114051613800483,1.598523914814,6.44058937531152e-05,0.00055499302959264,7.79534959793091,3.46798665207678,4.78856070032156,418681.203125,3.96564890399981e-05,5.47730527892427e-05,4.78856086730957,0.000215109227430063,0.000297062966050424,25.972095489502,0.876415999393307,5.450297381529,106232.42578125,4.50940911043472e-05,0.000285289248750665,5.45029735565186,0.000207637766083305,0.00132156212448223,25.0705451965332,260,2.54465298178666,1.31234942337785,53.9878848916601,120958,1331.54686066298,1.36394654309525,460.371205949306,337.514957967144,120917.75,166.675711085302,120917.75,90050,0.745416018602199,0.223613723953301,1.96685592406812,8099.5126953125,5.43015345682982e-05,0.000477624061097214,1.96685588359833,0.000226302405070608,0.00199050495727598,8.1968994140625,1.93879090341238,4.73692717116358,70224.9453125,0.000130778471949165,0.000319522902696169,4.7369270324707,0.000496949283564783,0.0012141652613828,18,5.87702662129704,12.3203947939576,212871.78125,0.000340145068219851,0.000713068324805603,12.3203945159912,0.00112564785378276,0.00235976912327036,40.7720909118652,49,2.64811919326135,1.48962846099387,84.0408163265306,36221,816.334090503267,1.49736979537435,272.087542330969,181.710318434029,36199.5,85,36199.5,10081,0.27848450945455,0.224848394150247,1.96080002361819,21533.505859375,2.04742667427784e-05,0.000178546717509483,1.96080005168915,0.0001148597145214,0.00100163904571116,11,7.7135477033278,9.38138945684061,738718.75,9.79585212116648e-05,0.000119139347217149,9.38138961791992,0.000480160564173297,0.000583982031041648,45.9844970703125,0.327499450990143,5.18932741923809,31364.294921875,5.41858768494005e-05,0.0008585915354054,5.18932723999023,0.000194120208441014,0.0030758931572117,18.5906982421875,148,2.70055362537489,1.4981845240207,74.2027027027027,95769,1186.61435713737,1.40010221722217,414.186128895306,295.825636014675,95740.5,149.164338901763,95740.5,84214,0.879606853943733,0.202341972766961,1.77764026145066,27235.2470703125,1.32073071730472e-05,0.000116027529226757,1.77764022350311,7.58205470750694e-05,0.000665785152084603,10.1984491348267,5.23961927457212,6.78471962978294,704706.71875,5.04449704316276e-05,6.53214692440747e-05,6.78471970558167,0.00023573468583625,0.00030499639700272,31.6813955307007,0.426195394504943,3.76207825042523,57351.505859375,2.79882221893168e-05,0.000249262897023654,3.76207828521729,0.000137686089267505,0.0012423123798126,18.4767475128174,198.5,2.76135412520064,1.63786679804418,77.2462790815808,134671.5,1388.42554031942,1.14107696294318,444.976892218976,389.960513469826,134624.75,189.94769133377,134624.75,89805.5,0.667629943499763
"H19-10049 - 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
